epoch,loss,accuracy,mse,binary_accuracy,val_loss,val_accuracy,val_mse,val_binary_accuracy
1,4.040110111236572,0.5526315569877625,0.8343821167945862,0.5526315569877625,2.4548959732055664,0.5517241358757019,0.41441231966018677,0.5517241358757019
2,3.5808753967285156,0.5614035129547119,0.7688084840774536,0.5614035129547119,2.4255881309509277,0.5517241358757019,0.409011572599411,0.5517241358757019
3,4.875636577606201,0.5438596606254578,0.8851940631866455,0.5438596606254578,2.4056148529052734,0.5517241358757019,0.4033457040786743,0.5517241358757019
4,3.265883445739746,0.5526315569877625,0.6279881596565247,0.5526315569877625,2.408585548400879,0.5517241358757019,0.40299609303474426,0.5517241358757019
5,4.646725177764893,0.5087719559669495,0.9207664728164673,0.5087719559669495,2.371473550796509,0.5517241358757019,0.3916468024253845,0.5517241358757019
6,4.443946838378906,0.5175438523292542,0.867114245891571,0.5175438523292542,1.955248475074768,0.5517241358757019,0.38266879320144653,0.5517241358757019
7,4.66273307800293,0.5263158082962036,0.967951774597168,0.5263158082962036,1.9066367149353027,0.5517241358757019,0.3751954436302185,0.5517241358757019
8,4.2936272621154785,0.4736842215061188,0.9798339009284973,0.4736842215061188,1.4772244691848755,0.5517241358757019,0.36292266845703125,0.5517241358757019
9,4.004238128662109,0.5438596606254578,0.7832578420639038,0.5438596606254578,1.38229238986969,0.5517241358757019,0.3469490706920624,0.5517241358757019
10,3.6566872596740723,0.5526315569877625,0.7277723550796509,0.5526315569877625,1.3133617639541626,0.5517241358757019,0.3267783224582672,0.5517241358757019
11,3.1836483478546143,0.6315789222717285,0.6651934385299683,0.6315789222717285,1.2688456773757935,0.5517241358757019,0.30870217084884644,0.5517241358757019
12,3.7812395095825195,0.44736841320991516,0.698570728302002,0.44736841320991516,1.2376043796539307,0.5517241358757019,0.29506388306617737,0.5517241358757019
13,3.2752161026000977,0.5964912176132202,0.7823916077613831,0.5964912176132202,1.1860038042068481,0.5517241358757019,0.2724364697933197,0.5517241358757019
14,4.262071132659912,0.5087719559669495,0.8208417296409607,0.5087719559669495,0.7932140827178955,0.5862069129943848,0.25738784670829773,0.5862069129943848
15,4.4705328941345215,0.5614035129547119,0.7942466735839844,0.5614035129547119,0.738071620464325,0.5862069129943848,0.24901804327964783,0.5862069129943848
16,3.18865966796875,0.5438596606254578,0.6464574337005615,0.5438596606254578,0.6833850145339966,0.5862069129943848,0.23662306368350983,0.5862069129943848
17,4.029967308044434,0.5526315569877625,0.7810420393943787,0.5526315569877625,0.659658670425415,0.6551724076271057,0.22907474637031555,0.6551724076271057
18,2.9841041564941406,0.5701754093170166,0.6626841425895691,0.5701754093170166,0.6470292806625366,0.6551724076271057,0.22446554899215698,0.6551724076271057
19,3.3689732551574707,0.5263158082962036,0.7146751284599304,0.5263158082962036,0.6393577456474304,0.6551724076271057,0.22148822247982025,0.6551724076271057
20,4.148410320281982,0.5263158082962036,0.8095040321350098,0.5263158082962036,0.6338772177696228,0.6551724076271057,0.21933993697166443,0.6551724076271057
21,3.1335365772247314,0.5964912176132202,0.5963079929351807,0.5964912176132202,0.629303514957428,0.6551724076271057,0.21756981313228607,0.6551724076271057
22,3.7132279872894287,0.5701754093170166,0.6937931776046753,0.5701754093170166,0.6239717602729797,0.6551724076271057,0.21537473797798157,0.6551724076271057
23,3.6621592044830322,0.4912280738353729,0.8277227878570557,0.4912280738353729,0.6189907789230347,0.6551724076271057,0.2133284956216812,0.6551724076271057
24,3.836570978164673,0.5964912176132202,0.6100103259086609,0.5964912176132202,0.6164828538894653,0.6551724076271057,0.2124710977077484,0.6551724076271057
25,2.5205347537994385,0.6666666865348816,0.5520694851875305,0.6666666865348816,0.6144810318946838,0.6551724076271057,0.211778461933136,0.6551724076271057
