epoch,loss,accuracy,mse,binary_accuracy,val_loss,val_accuracy,val_mse,val_binary_accuracy
1,7.836206436157227,0.429824560880661,2.5907835960388184,0.429824560880661,8.510316848754883,0.4482758641242981,2.0017032623291016,0.4482758641242981
2,7.763358116149902,0.429824560880661,2.477491855621338,0.429824560880661,8.510316848754883,0.4482758641242981,1.7786024808883667,0.4482758641242981
3,7.53486967086792,0.429824560880661,1.8716145753860474,0.429824560880661,8.510315895080566,0.4482758641242981,1.585595726966858,0.4482758641242981
4,7.086446285247803,0.4385964870452881,1.7595601081848145,0.4385964870452881,8.510316848754883,0.4482758641242981,1.428403615951538,0.4482758641242981
5,5.84600305557251,0.45614033937454224,1.7005442380905151,0.45614033937454224,8.510315895080566,0.4482758641242981,1.2805949449539185,0.4482758641242981
6,6.6916985511779785,0.429824560880661,1.7489275932312012,0.429824560880661,8.191947937011719,0.4482758641242981,1.1365187168121338,0.4482758641242981
7,6.736193656921387,0.45614033937454224,1.6607444286346436,0.45614033937454224,8.087696075439453,0.4482758641242981,1.0301439762115479,0.4482758641242981
8,6.360861301422119,0.44736841320991516,1.5224369764328003,0.44736841320991516,8.068869590759277,0.4482758641242981,0.951216459274292,0.4482758641242981
9,5.969475269317627,0.4736842215061188,1.3950241804122925,0.4736842215061188,8.059233665466309,0.4482758641242981,0.869221568107605,0.4482758641242981
10,6.163893222808838,0.48245614767074585,1.5721622705459595,0.48245614767074585,8.052249908447266,0.4482758641242981,0.7858291268348694,0.4482758641242981
11,5.47051477432251,0.44736841320991516,0.9903969168663025,0.44736841320991516,8.048126220703125,0.4482758641242981,0.7237167358398438,0.4482758641242981
12,5.209319114685059,0.41228070855140686,1.2044965028762817,0.41228070855140686,7.782166481018066,0.4482758641242981,0.7082439064979553,0.4482758641242981
13,5.612508296966553,0.48245614767074585,1.269168734550476,0.48245614767074585,7.650649547576904,0.4482758641242981,0.6893808841705322,0.4482758641242981
14,4.4039716720581055,0.4912280738353729,0.9962521195411682,0.4912280738353729,6.259617805480957,0.4482758641242981,0.6650896668434143,0.4482758641242981
15,5.005673408508301,0.4736842215061188,0.9996443390846252,0.4736842215061188,5.206076622009277,0.4482758641242981,0.6388251781463623,0.4482758641242981
16,5.060429096221924,0.5350877046585083,1.0880107879638672,0.5350877046585083,4.6426920890808105,0.4482758641242981,0.6106289625167847,0.4482758641242981
17,4.111806869506836,0.5350877046585083,0.9542645812034607,0.5350877046585083,2.4544517993927,0.4482758641242981,0.5711466073989868,0.4482758641242981
18,5.2089362144470215,0.5087719559669495,1.1568124294281006,0.5087719559669495,2.222259998321533,0.4482758641242981,0.5391404628753662,0.4482758641242981
19,4.548141956329346,0.4649122953414917,0.9261350035667419,0.4649122953414917,2.0960652828216553,0.4482758641242981,0.5126540064811707,0.4482758641242981
20,4.091988563537598,0.4912280738353729,0.890296220779419,0.4912280738353729,1.994488000869751,0.4482758641242981,0.4840206205844879,0.4482758641242981
21,3.4052734375,0.5964912176132202,0.7684340476989746,0.5964912176132202,1.9054468870162964,0.4482758641242981,0.4536726772785187,0.4482758641242981
22,4.330423355102539,0.4912280738353729,0.8303553462028503,0.4912280738353729,1.8486807346343994,0.4482758641242981,0.4310126006603241,0.4482758641242981
23,3.639667272567749,0.5964912176132202,0.7142553329467773,0.5964912176132202,1.8127785921096802,0.4482758641242981,0.41660571098327637,0.4482758641242981
24,4.100568771362305,0.5263158082962036,0.848209023475647,0.5263158082962036,1.7890647649765015,0.4482758641242981,0.4069485366344452,0.4482758641242981
25,3.459810256958008,0.5438596606254578,0.7446919679641724,0.5438596606254578,1.73172926902771,0.4482758641242981,0.37816813588142395,0.4482758641242981
