epoch,loss,accuracy,mse,binary_accuracy,val_loss,val_accuracy,val_mse,val_binary_accuracy
1,7.134909152984619,0.429824560880661,2.217223644256592,0.429824560880661,8.511589050292969,0.4482758641242981,1.4165632724761963,0.4482758641242981
2,7.3876566886901855,0.3947368562221527,2.1166014671325684,0.3947368562221527,8.510315895080566,0.4482758641242981,1.2935905456542969,0.4482758641242981
3,7.539516925811768,0.4035087823867798,2.23870849609375,0.4035087823867798,8.510316848754883,0.4482758641242981,1.2107701301574707,0.4482758641242981
4,7.221331596374512,0.45614033937454224,2.0239317417144775,0.45614033937454224,8.510316848754883,0.4482758641242981,1.1177712678909302,0.4482758641242981
5,5.748195648193359,0.44736841320991516,1.762433409690857,0.44736841320991516,8.149382591247559,0.4482758641242981,0.9941261410713196,0.4482758641242981
6,5.87050199508667,0.4385964870452881,1.5689520835876465,0.4385964870452881,7.620269298553467,0.4482758641242981,0.8465279936790466,0.4482758641242981
7,5.356461048126221,0.45614033937454224,1.398748755455017,0.45614033937454224,7.1881327629089355,0.4482758641242981,0.7886914014816284,0.4482758641242981
8,5.221997261047363,0.5,1.246248722076416,0.5,6.33433723449707,0.4482758641242981,0.7418908476829529,0.4482758641242981
9,6.287330150604248,0.429824560880661,1.3685129880905151,0.429824560880661,6.235647678375244,0.4482758641242981,0.6915243864059448,0.4482758641242981
10,5.02197265625,0.45614033937454224,1.096588373184204,0.45614033937454224,3.8085787296295166,0.4482758641242981,0.6560923457145691,0.4482758641242981
11,5.223909378051758,0.4649122953414917,1.2752269506454468,0.4649122953414917,4.601998329162598,0.4482758641242981,0.6860959529876709,0.4482758641242981
12,6.0835161209106445,0.4912280738353729,1.5103486776351929,0.4912280738353729,4.67784309387207,0.4482758641242981,0.7162850499153137,0.4482758641242981
13,4.472177982330322,0.5438596606254578,1.268019199371338,0.5438596606254578,4.632404327392578,0.4482758641242981,0.731092095375061,0.4482758641242981
14,4.628408908843994,0.5614035129547119,1.2506465911865234,0.5614035129547119,4.527620315551758,0.4482758641242981,0.7289331555366516,0.4482758641242981
15,5.191536903381348,0.5,1.4235371351242065,0.5,4.0658860206604,0.4482758641242981,0.7209683656692505,0.4482758641242981
16,4.180877208709717,0.5789473652839661,1.0982863903045654,0.5789473652839661,3.5734100341796875,0.4482758641242981,0.7075517773628235,0.4482758641242981
17,5.129059314727783,0.48245614767074585,1.2790906429290771,0.48245614767074585,3.426063299179077,0.4482758641242981,0.6844578385353088,0.4482758641242981
18,4.86639928817749,0.48245614767074585,1.5560325384140015,0.48245614767074585,2.786695718765259,0.4482758641242981,0.6181472539901733,0.4482758641242981
19,4.49853515625,0.5789473652839661,1.1581878662109375,0.5789473652839661,2.626213312149048,0.4482758641242981,0.5514698624610901,0.4482758641242981
20,4.196420669555664,0.5526315569877625,0.9547649621963501,0.5526315569877625,2.563506603240967,0.517241358757019,0.536808431148529,0.517241358757019
21,4.781613349914551,0.5263158082962036,1.2834267616271973,0.5263158082962036,2.5291383266448975,0.6206896305084229,0.5391516089439392,0.6206896305084229
22,4.868659973144531,0.5614035129547119,1.4143877029418945,0.5614035129547119,2.506171464920044,0.6206896305084229,0.5353549718856812,0.6206896305084229
23,4.158239364624023,0.5701754093170166,1.0587003231048584,0.5701754093170166,2.489837646484375,0.6206896305084229,0.5270330905914307,0.6206896305084229
24,4.343479156494141,0.6315789222717285,1.2271357774734497,0.6315789222717285,2.0997610092163086,0.6551724076271057,0.5071495175361633,0.6551724076271057
25,4.838300704956055,0.4736842215061188,1.2051823139190674,0.4736842215061188,2.0415399074554443,0.6896551847457886,0.48877742886543274,0.6896551847457886
