epoch,loss,accuracy,mse,binary_accuracy,val_loss,val_accuracy,val_mse,val_binary_accuracy
1,3.862248420715332,0.5701754093170166,0.6154067516326904,0.5701754093170166,1.1066327095031738,0.6206896305084229,0.23523001372814178,0.6206896305084229
2,4.681450366973877,0.44736841320991516,0.8198415637016296,0.44736841320991516,1.058772325515747,0.7241379022598267,0.22031116485595703,0.7241379022598267
3,2.7039361000061035,0.6052631735801697,0.6174594163894653,0.6052631735801697,1.023936152458191,0.7241379022598267,0.2128976434469223,0.7241379022598267
4,2.794747829437256,0.5877193212509155,0.5941677689552307,0.5877193212509155,0.9878230690956116,0.7241379022598267,0.20092539489269257,0.7241379022598267
5,4.190112113952637,0.5263158082962036,0.7255945801734924,0.5263158082962036,0.9537469744682312,0.7586206793785095,0.18934093415737152,0.7586206793785095
6,3.794381856918335,0.4912280738353729,0.6829581260681152,0.4912280738353729,0.932368814945221,0.7241379022598267,0.184073343873024,0.7241379022598267
7,2.9003734588623047,0.5350877046585083,0.6933300495147705,0.5350877046585083,0.9179120659828186,0.7586206793785095,0.18023812770843506,0.7586206793785095
8,3.462035894393921,0.5964912176132202,0.6545099020004272,0.5964912176132202,0.9089089632034302,0.7586206793785095,0.179035022854805,0.7586206793785095
9,2.773207187652588,0.6052631735801697,0.562120795249939,0.6052631735801697,0.9043956398963928,0.7586206793785095,0.1819695085287094,0.7586206793785095
10,2.5956461429595947,0.6315789222717285,0.6807669997215271,0.6315789222717285,0.9019404053688049,0.7586206793785095,0.1838248372077942,0.7586206793785095
11,2.7683701515197754,0.6052631735801697,0.6320447325706482,0.6052631735801697,0.899766206741333,0.7586206793785095,0.18555845320224762,0.7586206793785095
12,2.7548255920410156,0.6666666865348816,0.5813248157501221,0.6666666865348816,0.9005418419837952,0.7586206793785095,0.18851503729820251,0.7586206793785095
13,2.8439550399780273,0.6228070259094238,0.5493946671485901,0.6228070259094238,0.905691385269165,0.7586206793785095,0.1922331005334854,0.7586206793785095
14,3.402311325073242,0.5701754093170166,0.5982446074485779,0.5701754093170166,0.9180215001106262,0.7586206793785095,0.19783829152584076,0.7586206793785095
15,2.298398494720459,0.7017543911933899,0.5857968926429749,0.7017543911933899,0.9441760778427124,0.7241379022598267,0.20430821180343628,0.7241379022598267
16,3.581580638885498,0.5701754093170166,0.7327301502227783,0.5701754093170166,1.3503903150558472,0.7241379022598267,0.21349991858005524,0.7241379022598267
17,3.2058804035186768,0.640350878238678,0.639703094959259,0.640350878238678,1.3563296794891357,0.7586206793785095,0.22060097754001617,0.7586206793785095
18,3.414855480194092,0.6140350699424744,0.6506853699684143,0.6140350699424744,1.3598157167434692,0.7586206793785095,0.2219066023826599,0.7586206793785095
19,3.0463173389434814,0.6315789222717285,0.7511029243469238,0.6315789222717285,1.3538209199905396,0.7586206793785095,0.2218158096075058,0.7586206793785095
20,3.1786065101623535,0.5614035129547119,0.6194375157356262,0.5614035129547119,1.3514460325241089,0.7586206793785095,0.22302879393100739,0.7586206793785095
21,2.6797609329223633,0.5789473652839661,0.6379625797271729,0.5789473652839661,1.3474640846252441,0.7241379022598267,0.22472608089447021,0.7241379022598267
22,2.515068531036377,0.5614035129547119,0.5300455689430237,0.5614035129547119,1.3425577878952026,0.7241379022598267,0.22460342943668365,0.7241379022598267
23,3.1671903133392334,0.6578947305679321,0.6046772599220276,0.6578947305679321,1.36215341091156,0.7586206793785095,0.24825622141361237,0.7586206793785095
24,1.7811945676803589,0.719298243522644,0.4203852415084839,0.719298243522644,1.3775588274002075,0.7586206793785095,0.26461780071258545,0.7586206793785095
25,3.416411876678467,0.6578947305679321,0.823060154914856,0.6578947305679321,1.38478684425354,0.7586206793785095,0.27360445261001587,0.7586206793785095
26,3.0098962783813477,0.6491228342056274,0.6096265316009521,0.6491228342056274,1.3889933824539185,0.7586206793785095,0.27911242842674255,0.7586206793785095
27,1.9666674137115479,0.6929824352264404,0.5127843022346497,0.6929824352264404,1.3911348581314087,0.7586206793785095,0.28135350346565247,0.7586206793785095
28,3.688711166381836,0.6228070259094238,0.84002685546875,0.6228070259094238,1.3910270929336548,0.7586206793785095,0.28272852301597595,0.7586206793785095
29,1.5277600288391113,0.7543859481811523,0.4214828908443451,0.7543859481811523,1.3897883892059326,0.7586206793785095,0.2828350067138672,0.7586206793785095
30,3.2237844467163086,0.6666666865348816,0.7110941410064697,0.6666666865348816,1.3890758752822876,0.7586206793785095,0.28273946046829224,0.7586206793785095
31,2.275550603866577,0.6754385828971863,0.6058017611503601,0.6754385828971863,1.3760883808135986,0.7586206793785095,0.2787228524684906,0.7586206793785095
32,2.903139352798462,0.6578947305679321,0.6913687586784363,0.6578947305679321,1.37179696559906,0.7586206793785095,0.2791588604450226,0.7586206793785095
33,2.5265920162200928,0.640350878238678,0.5565991997718811,0.640350878238678,1.369950532913208,0.7586206793785095,0.2802327871322632,0.7586206793785095
34,2.7847585678100586,0.6491228342056274,0.701795220375061,0.6491228342056274,1.3684056997299194,0.7586206793785095,0.2823173999786377,0.7586206793785095
35,2.5722360610961914,0.640350878238678,0.647494375705719,0.640350878238678,1.3677011728286743,0.7586206793785095,0.2843164801597595,0.7586206793785095
36,2.2963032722473145,0.7280701994895935,0.6471201777458191,0.7280701994895935,1.3652291297912598,0.7586206793785095,0.28350159525871277,0.7586206793785095
37,2.4413936138153076,0.6842105388641357,0.5886874198913574,0.6842105388641357,1.3634814023971558,0.7586206793785095,0.283316045999527,0.7586206793785095
38,2.363250732421875,0.7017543911933899,0.5647063851356506,0.7017543911933899,1.360148549079895,0.7586206793785095,0.281026154756546,0.7586206793785095
39,2.6729989051818848,0.6754385828971863,0.5790574550628662,0.6754385828971863,1.3519591093063354,0.7931034564971924,0.27126196026802063,0.7931034564971924
40,1.9835789203643799,0.6666666865348816,0.47000086307525635,0.6666666865348816,1.3392611742019653,0.7931034564971924,0.25590240955352783,0.7931034564971924
41,2.919586181640625,0.6578947305679321,0.6778782606124878,0.6578947305679321,1.3365473747253418,0.7931034564971924,0.2492741048336029,0.7931034564971924
42,2.52764630317688,0.6315789222717285,0.6006960868835449,0.6315789222717285,1.3250130414962769,0.7931034564971924,0.23387937247753143,0.7931034564971924
43,2.091269016265869,0.7017543911933899,0.5820112228393555,0.7017543911933899,1.3266323804855347,0.7586206793785095,0.22774097323417664,0.7586206793785095
44,1.7890955209732056,0.719298243522644,0.4199516177177429,0.719298243522644,1.329354166984558,0.7586206793785095,0.2241867333650589,0.7586206793785095
45,1.2897257804870605,0.7719298005104065,0.35942891240119934,0.7719298005104065,1.3312914371490479,0.7586206793785095,0.2205812633037567,0.7586206793785095
46,2.1686267852783203,0.6666666865348816,0.48848477005958557,0.6666666865348816,0.9476089477539062,0.7586206793785095,0.21765851974487305,0.7586206793785095
47,2.6085174083709717,0.7017543911933899,0.566818356513977,0.7017543911933899,0.9197736978530884,0.7586206793785095,0.21545721590518951,0.7586206793785095
48,1.8529735803604126,0.7017543911933899,0.4764304459095001,0.7017543911933899,0.9087520241737366,0.7586206793785095,0.2143872082233429,0.7586206793785095
